"","peaks","chrom","start","stop","Input.0.1","Input.0.2","Input.60.1","Input.60.2","Rap1.0.1","Rap1.0.2","Rap1.60.1","Rap1.60.2","FLAG.0.1","FLAG.0.2","FLAG.10.1","FLAG.10.2","FLAG.20.1","FLAG.20.2","FLAG.30.1","FLAG.30.2","FLAG.40.1","FLAG.40.2","FLAG.50.1","FLAG.50.2","FLAG.60..1","FLAG.60.2","FLAG.90.1","FLAG.90.2","FLAG.120.1","FLAG.120.2","FLAG.150.1","FLAG.150.2","MYC.0..2","MYC.0.1","MYC.10.1","MYC.10.2","MYC.20.1","MYC.20.2","MYC.30.1","MYC.30.2","MYC.40.1","MYC.40.2","MYC.50.1","MYC.50.2","MYC.60.1","MYC.60.2","MYC.90.1","MYC.90.2","MYC120.2","MYC.120.1","MYC.150.1","MYC.150.2"
"117","Peak203","chrXII","238755","230721","8838.92331606218","7447.80082901554","7677.59896373057","7876.34155440415","9261.94300518135","8782.48953367876","8932.98839378238","9261.5392746114","10843.8234196891","7083.68725388601","9295.60683937824","10067.0205181347","9816.31875647668","9688.33243523316","9949.21222797927","9359.81077720207","9175.3185492228","10182.3032124352","8265.12062176166","9757.38735751295","10354.0132642487","9200.64476683938","9343.4310880829","8852.76932642487","8899.72870466321","9800.24062176166","9576.56518134715","8949.16124352332","4838.5303626943","9220.52538860104","8119.26424870466","8673.85492227979","8971.93803108808","7443.12621761658","9302.58487046632","7673.24683937824","8201.75025906736","8786.55979274611","7894.70362694301","8047.8592746114","9915.66383419689","7878.78093264249","8254.10362694301","9458.42839378238","9704.89492227979","7975.5778238342","10255.2505699482","8449.10694300518"
"118","Peak204","chrIV","129644","121584","8065.90752688172","6881.48344086021","7514.7552688172","7842.60301075269","12194.6189247312","10658.3567741935","10714.188172043","10438.076344086","12314.2576344086","7630.9088172043","10911.7621505376","11277.4883870968","11884.2864516129","11628.1294623656","11473.4529032258","10744.4675268817","10028.5090322581","11528.9094623656","9020.09655913979","11232.2675268817","11418.7404301075","10400.4455913978","9706.87225806452","9733.50860215054","9575.62","10838.5948387097","10591.0638709677","10067.2634408602","4740.08021505376","9742.23956989247","8144.91935483871","8832.93827956989","8349.06838709678","6820.80172043011","9394.91956989247","7376.48430107527","7941.30924731183","8059.1935483871","7897.3576344086","7498.02301075269","10269.4797849462","7484.19655913978","8874.24215053764","9395.43677419355","9948.04709677419","8201.49096774193","10957.1709677419","8577.91741935484"
"119","Peak205","chrXII","936255","928210","6306.71712820513","5259.35753846154","5750.25928205128","6007.26112820513","14427.8334358974","13439.0139487179","13597.9489230769","12916.2859487179","11037.6541538462","7664.70482051282","9750.32164102564","10546.7876923077","10773.3282051282","9701.13825641026","10453.0067692308","9546.2841025641","9353.99035897436","10635.5602051282","8822.9961025641","9862.34051282051","10737.5286153846","9118.32164102564","9405.54892307692","8929.33005128205","9318.57251282051","10371.3567179487","10002.2625641026","9230.29025641026","5213.28020512821","9578.9001025641","8261.77866666667","8581.69271794872","8533.63241025641","7734.44717948718","9350.83856410256","7583.27569230769","8176.68820512821","8337.85312820513","8063.00594871795","8143.33476923077","9840.37087179487","7824.91323076923","8846.36143589744","9471.42953846154","9470.96369230769","8387.66584615385","10492.6504615385","8275.05374358974"
"120","Peak206","chrI","75259","67177","7645.00336842105","6320.07410526316","6777.83957894737","6890.78673684211","10718.4355789474","10333.1345263158","10812.528","10457.8027368421","10499.8810526316","7358.04315789474","9801.80989473684","10225.3349473684","10293.6656842105","9537.23368421053","9943.61136842105","9548.48168421053","9239.15789473684","10432.8865263158","8519.20715789474","9896.45284210526","10298.5010526316","9157.70315789474","9926.09642105263","8367.89242105263","9356.86989473684","9788.33473684211","9542.6972631579","9604.752","4227.10084210526","9101.42821052632","7869.16084210526","7864.67178947368","7539.82757894737","7362.68336842105","8506.50063157895","7249.57663157895","8064.50610526316","7707.48105263158","7905.84736842105","7690.60421052632","9551.28042105263","7629.93915789474","7977.68694736842","9529.66484210526","9655.16315789474","7664.23368421053","10237.4290526316","7848.57957894737"
"121","Peak207","chrXV","1032816","1024760","5890.57005128205","5041.92492307692","5824.76184615385","5992.27856410256","15920.6022564103","14138.2100512821","14675.3911794872","13418.3072820513","12812.3934358974","9555.99651282051","12366.9435897436","11943.9083076923","12849.5487179487","12572.8871794872","11644.4886153846","11632.2248205128","10630.4166153846","12449.3858461538","9580.05230769231","11520.0701538462","11475.6443076923","11172.3035897436","10256.6984615385","9808.91958974359","10196.8894358974","11066.2533333333","10463.8627692308","10508.2943589744","4544.07384615385","9131.59692307692","7694.03917948718","8258.35241025641","7728.58994871795","6291.11015384615","9091.15117948718","7131.24041025641","7590.33271794872","7598.08451282051","8104.20533333333","7163.32348717949","10209.4843076923","7178.75733333333","9119.08123076923","9221.89087179487","10145.7372307692","8325.45948717949","11268.1183589744","8490.67323076923"
"122","Peak208","chrX","94380","86315","8105.61729166667","6723.87041666667","7256.66395833333","7386.20020833333","11479.876875","10450.7066666667","10656.0395833333","10693.9347916667","11127.9066666667","7660.64270833333","9601.82333333333","10403.2235416667","10897.015","9556.50895833333","10524.0725","9838.475625","9556.86166666667","10799.146875","8797.94875","9646.28583333333","10825.5225","9387.5275","9564.03145833333","9043.80958333333","9252.10458333333","10869.4979166667","11048.9341666667","9355.7825","4900.46291666667","9687.66291666667","8343.07625","8427.80458333333","8436.61416666667","7713.09833333333","9211.20833333333","7636.69020833333","8210.2","7859.06541666667","7956.49916666667","8170.475","10074.811875","7624.04583333333","8599.021875","9267.081875","8743.39395833333","8342.73104166667","9597.58583333333","8192.21291666667"
"123","Peak209","chrVII","1004469","996416","8736.64697674419","7712.57534883721","7577.32255813953","8052.18488372093","9226.21279069767","8760.62069767442","8999.91302325581","9229.59069767442","10340.1774418605","6793.67953488372","8447.1523255814","9586.08023255814","10012.1190697674","8945.79023255814","9899.46488372093","8983.21162790698","8891.90046511628","9920.70093023256","8280.8323255814","9129.79534883721","10205.9948837209","8792.76139534884","9108.86209302326","8521.28","8889.76720930232","9443.15069767442","9683.93976744186","8385.45767441861","4911.10627906977","9320.48860465116","8371.78906976744","8718.19023255814","8608.25651162791","7794.20255813953","9412.52162790698","7893.49697674419","8127.84279069767","8595.32604651163","8010.36953488372","8354.07744186047","9857.03627906977","8167.45441860465","8554.01604651163","9452.85720930232","9807.19","8115.52023255814","10098.9781395349","8816.46558139535"
"124","Peak21","chrXVI","631617","623523","8646.13766497462","8067.87269035533","7692.74192893401","8349.56060913706","11057.3461928934","9703.67715736041","10205.8653807107","10037.0444670051","11473.7007106599","7909.08771573604","10598.1579695431","10898.0227411168","11082.4747208122","10318.1926903553","10900.1664974619","9866.18152284264","9651.67898477157","10791.2184771574","9086.11654822335","10295.1003045685","11139.3043654822","9675.18964467005","9606.6552284264","9884.01461928934","9584.39431472081","9984.10741116751","10169.6107614213","9667.78192893401","5555.60385786802","10095.2670050761","8250.89888324873","9198.73766497462","9110.90111675127","8159.93441624365","10237.7319796954","8270.53725888325","8451.89116751269","9468.75147208122","8575.55614213198","8522.19796954315","10400.9794923858","8393.10294416244","9487.91370558376","9548.97908629442","10803.0205076142","8764.94233502538","11267.330964467","8797.38680203046"
"125","Peak210","chrXV","113657","105589","7828.45340425532","6508.5085106383","6686.08446808511","6920.38361702128","10165.495106383","9947.94382978723","10073.2693617021","10214.0731914894","10466.2170212766","6852.71276595745","9289.21063829787","10033.0482978723","9873.92404255319","8979.77808510638","9619.18914893617","8975.23404255319","8810.04446808511","9944.50382978723","8281.97595744681","8982.52276595745","10110.6861702128","8204.04531914894","9325.93255319149","8220.91978723404","8951.37957446808","9618.35382978723","9353.3929787234","8605.33957446809","4824.70255319149","8803.89659574468","7410.92872340425","7778.82404255319","7801.47595744681","7529.86042553192","8578.55234042553","7110.41723404255","7637.18106382979","8085.45191489362","7612.42553191489","8116.64042553191","9408.87","8006.77127659574","8073.3714893617","9460.77936170213","9290.2514893617","7648.42127659574","10004.6793617021","8132.69042553192"
"126","Peak211","chrXII","374574","366524","8085.0770212766","7061.18404255319","6762.25595744681","7331.52765957447","9269.33127659575","9015.49744680851","9527.78936170213","9271.96255319149","10081.7121276596","7025.99404255319","9135.42","9771.49063829787","9330.79106382979","8240.48914893617","9494.78425531915","8675.76085106383","8615.19021276596","9644.90234042553","8192.09021276596","8792.55127659574","10062.8789361702","8059.30872340426","9628.68510638298","7907.38042553191","8705.83170212766","9696.02","9374.90106382979","8836.84361702128","4637.45361702128","8774.96723404255","7534.36468085106","7848.10382978723","8070.08787234043","7763.64765957447","8636.47638297872","7143.57404255319","7616.41191489362","8014.60595744681","7373.90531914894","8003.68531914894","9039.7985106383","7726.14574468085","7716.71106382979","9439.53042553192","9085.26914893617","7611.49361702128","9798.75212765957","7659.31021276596"
"127","Peak212","chrIV","1091234","1083148","9576.96","8268.77152173913","8250.25565217391","8545.67130434783","9258.82673913043","8689.69043478261","9140.36173913043","9251.88130434783","10725.5345652174","6381.96543478261","7842.25391304348","9421.58782608696","9747.25869565217","8721.82413043478","10347.1769565217","8800.16282608696","9221.41260869565","9771.77369565217","8598.43934782609","8805.88956521739","10527.7689130435","8911.69043478261","9220.56869565217","9207.14152173913","8891.17739130435","9276.30891304348","10121.7560869565","8715.65652173913","5856.80152173913","10113.0747826087","9340.12891304348","9811.81695652174","9694.92369565217","8544.64239130435","10361.7384782609","8528.6197826087","8765.78673913044","9221.28282608696","8675.91086956522","8881.50108695652","10503.7741304348","8277.97152173913","9217.26608695652","9434.14065217391","10001.0584782609","8962.55456521739","10559.0447826087","9012.82021739131"
"128","Peak213","chrXV","518626","510555","8534.06338461539","7724.09743589744","7659.01128205128","8023.67671794872","10039.161025641","8877.46174358974","9350.39015384615","9175.9641025641","11349.5452307692","7351.75446153846","9479.19876923077","10272.9464615385","10866.8106666667","10453.5893333333","10412.4352820513","9761.22994871795","9494.40615384615","10806.5144615385","8455.33948717949","10271.8084102564","10379.3997948718","9732.86051282051","9346.01538461538","8866.81476923077","9104.46994871795","9928.06051282051","9718.84697435897","9259.79364102564","5073.46830769231","9048.78502564103","8188.47364102564","8630.17969230769","8056.57353846154","6788.56758974359","9382.69948717949","7247.25333333333","7627.09169230769","7909.94092307692","8039.88041025641","7339.60225641026","10080.8428717949","7211.37415384615","8601.4637948718","9168.77723076923","9722.71569230769","8075.05784615385","10691.694974359","8246.53743589744"
"129","Peak214","chrIX","258400","250325","7551.76371134021","6219.24783505155","6868.17484536082","6829.08268041237","11769.3546391753","11294.7096907216","10935.8441237113","11081.3901030928","12178.012371134","8006.96556701031","11587.6709278351","11261.3202061856","11468.0540206186","11407.3839175258","10697.5313402062","10504.7362886598","9795.4824742268","11530.7839175258","8806.85896907217","10692.4195876289","10800.1783505155","9969.93402061856","10036.3564948454","9147.90268041237","9547.65092783505","10426.8501030928","9735.63567010309","9615.84680412371","4172.11525773196","8727.12391752577","7262.87587628866","7770.91628865979","7573.62659793814","6450.00948453608","8817.14927835051","6769.79649484536","7482.39175257732","7548.39422680412","7641.89402061856","7523.98948453608","9596.18082474227","7104.26164948454","8201.05896907216","9275.27670103093","9982.50597938144","7751.77567010309","10731.4653608247","7973.35195876289"
"130","Peak215","chrXV","220417","212371","8880.8554973822","7247.85172774869","7975.49738219895","8171.23664921466","12049.930052356","11618.1076439791","11092.0485863874","11359.0917277487","12169.554973822","7834.27183246073","10890.3891099476","11220.5156020942","11519.4760209424","11435.092565445","11649.3953926702","10532.6703664921","10152.1334031414","11498.3315183246","9267.73445026178","11249.5258638743","11438.392460733","10074.2295287958","10345.549947644","10374.2653403141","9954.34115183246","10891.1195811518","10638.794973822","10550.4804188482","5315.39434554974","10270.8332984293","8736.24628272251","9602.90638743456","9508.39958115183","7559.50869109948","9748.96628272251","8218.4180104712","8789.2890052356","9341.27623036649","8921.29759162304","8432.17465968586","10979.0802094241","8702.20712041885","9433.16167539267","9904.6154973822","11002.7821989529","9025.67413612565","11699.9539267016","8935.6464921466"
