Site_Chr	Peak Id	Site_Pos	Mapped_Chr	Mapped_Pos	0	10	20	30	40	50	60	90	120	150	Val_init	Val_fit	SSR	BGD	Residency in Minutes	0	10	20	30	40	50	60	90	120	150
chrXV	Peak092	1025888	chrXV	1025768	-1.449108	-1.57726	-1.742007	-1.086376	-1.133222	-0.831931	-0.545885	-0.324142	-0.473723	-0.04494	1.00E-03	3.47E-04	1.59E-01	5.38E-01	48.0987016140289	-1.442946	-1.442946	-1.442946	-1.444051	-1.41561	-1.326681	-1.187635	-0.707442	-0.28577	0.050026
chrXIII	Peak197	433691	chrXIII	433623	-1.845431	-2.02207	-1.863036	-1.278262	-1.183319	-0.807622	-0.388446	-0.39876	-0.522307	-0.066405	1.00E-03	3.48E-04	2.93E-01	4.65E-01	47.8910551290219	-1.723008	-1.723008	-1.723008	-1.724423	-1.688075	-1.575438	-1.402043	-0.822382	-0.328515	0.060551
chrXV	Peak200	987295	chrXV	987501	-1.310589	-2.096491	-1.72982	-1.159622	-0.834365	-0.708157	-0.45127	-0.481135	-0.571362	0.032843	2.00E-03	3.48E-04	2.57E-01	5.15E-01	47.8273425282356	-1.528967	-1.528967	-1.528967	-1.530166	-1.499301	-1.40308	-1.253366	-0.741739	-0.297022	0.055659
chrV	Peak216	322035	chrV	322005	-1.512488	-1.713118	-1.53427	-0.960994	-1.076682	-0.767288	-0.453165	-0.367151	-0.472883	-0.027718	2.00E-03	3.48E-04	1.82E-01	5.49E-01	47.9095850311293	-1.401193	-1.401193	-1.401193	-1.402261	-1.37478	-1.288794	-1.154133	-0.687533	-0.276613	0.050811
chrXI	Peak243	361997	chrXI	362019	-1.152327	-1.555681	-1.242547	-0.85051	-0.882336	-0.557559	-0.415146	-0.172683	-0.383506	-0.133163	2.00E-03	3.44E-04	2.05E-01	6.13E-01	48.4456973147713	-1.178468	-1.178468	-1.178468	-1.179319	-1.157398	-1.088374	-0.979131	-0.591628	-0.24231	0.038718
chrII	Peak321	362719	chrII	363035	-1.151351	-1.166948	-1.335104	-0.804716	-0.859303	-0.618453	-0.426771	-0.222879	-0.387088	-0.070836	5.00E-04	3.45E-04	1.38E-01	6.36E-01	48.2691363473741	-1.101285	-1.101285	-1.101285	-1.102072	-1.081786	-1.01783	-0.916353	-0.554377	-0.226352	0.037942
chrXV	Peak358	989529	chrXV	989545	-0.944204	-0.992073	-1.054083	-0.722158	-0.694963	-0.496861	-0.288799	-0.27179	-0.326872	-0.044183	5.00E-04	3.48E-04	1.14E-01	6.91E-01	47.8984598633419	-0.922576	-0.922576	-0.922576	-0.923222	-0.906565	-0.853923	-0.769965	-0.466997	-0.189411	0.034944
chrV	Peak428	343246	chrV	343120	-1.081979	-1.443904	-1.232152	-0.94568	-0.986634	-0.583746	-0.339529	-0.215872	-0.510997	-0.024959	5.00E-04	3.48E-04	1.91E-01	6.17E-01	47.8740659290997	-1.164223	-1.164223	-1.164223	-1.16507	-1.143226	-1.074501	-0.96579	-0.580765	-0.23448	0.04349
chrXIII	Peak442	434516	chrXIII	433623	-1.845431	-2.02207	-1.863036	-1.278262	-1.183319	-0.807622	-0.388446	-0.39876	-0.522307	-0.066405	1.00E-03	3.48E-04	2.93E-01	4.65E-01	47.8910551290219	-1.723008	-1.723008	-1.723008	-1.724423	-1.688075	-1.575438	-1.402043	-0.822382	-0.328515	0.060551
chrIII	Peak456	292790	chrIII	292934	-1.490754	-1.70974	-1.649997	-1.036683	-1.128933	-0.867631	-0.546628	-0.109174	-0.502528	-0.129353	2.00E-03	3.45E-04	2.38E-01	5.37E-01	48.3658719573514	-1.446512	-1.446512	-1.446512	-1.447615	-1.41923	-1.330436	-1.191547	-0.711439	-0.289312	0.047197
chrIV	Peak505	465201	chrIV	465028	-0.269459	-0.423623	-0.310282	-0.220907	-0.236024	-0.258812	-0.069982	-0.076451	-0.16576	-0.003225	2.00E-03	3.46E-04	2.87E-02	8.95E-01	48.1343742295492	-0.304144	-0.304144	-0.304144	-0.304344	-0.299188	-0.282781	-0.256287	-0.15783	-0.064821	0.011277
chrXV	Peak629	1048342	chrXV	1048191	-0.145253	-0.050749	-0.445115	-0.137366	-0.296967	-0.109088	-0.155278	-0.233026	-0.015035	0.064713	2.00E-05	3.45E-04	4.50E-02	9.35E-01	48.2422269229448	-0.187149	-0.187149	-0.187149	-0.187271	-0.184119	-0.174083	-0.15786	-0.097411	-0.040138	0.006789
chrXII	Peak068	645947	chrXII	645831	-1.83117	-2.145299	-1.866822	-1.217347	-1.189844	-0.837776	-0.436228	-0.546449	-0.690223	0.051199	4.00E-03	3.40E-04	2.65E-01	4.65E-01	48.9524565909196	-1.723403	-1.723403	-1.723403	-1.72479	-1.689168	-1.578526	-1.407795	-0.833972	-0.342064	0.047118
chrIV	Peak144	392670	chrIV	393055	-1.256836	-1.24082	-1.702517	-1.2183	-0.965594	-0.803653	-0.489005	-0.330037	-0.421846	-0.071971	1.00E-03	3.40E-04	1.47E-01	5.66E-01	48.9693710295634	-1.341326	-1.341326	-1.341326	-1.342315	-1.316851	-1.236887	-1.111048	-0.670154	-0.277183	0.038045
chrXIII	Peak153	408437	chrXIII	408382	-0.691468	-1.135535	-1.126621	-0.799567	-0.643471	-0.291434	-0.176389	-0.258697	-0.369276	-0.074221	2.00E-03	3.39E-04	2.21E-01	6.90E-01	49.1563927348031	-0.924879	-0.924879	-0.924879	-0.925511	-0.909209	-0.857572	-0.775037	-0.475517	-0.199016	0.025807
chrXVI	Peak194	866595	chrXVI	866759	-1.413392	-1.365111	-1.577033	-0.935495	-1.179108	-0.819658	-0.499267	-0.359507	-0.357987	-0.094128	1.00E-03	3.37E-04	1.24E-01	5.77E-01	49.4678006665292	-1.302523	-1.302523	-1.302523	-1.303467	-1.279159	-1.202679	-1.082006	-0.656648	-0.27505	0.032128
chrXV	Peak210	109659	chrXV	109631	-2.268137	-3.229532	-2.65295	-1.798189	-1.527655	-1.03517	-0.43388	-0.747242	-0.859302	0.077755	1.00E-03	3.41E-04	3.82E-01	3.20E-01	48.8235954672174	-2.394521	-2.394521	-2.394521	-2.396871	-2.336948	-2.156189	-1.890681	-1.077697	-0.434124	0.061982
chrIV	Peak212	1087171	chrIV	1087304	-0.889843	-1.009615	-0.983359	-0.536545	-0.730548	-0.48395	-0.304821	-0.314481	-0.292144	-0.029595	2.00E-03	3.37E-04	9.18E-02	7.16E-01	49.3997388334607	-0.84194	-0.84194	-0.84194	-0.842506	-0.827899	-0.781552	-0.707271	-0.435957	-0.183745	0.022003
chrII	Peak226	373297	chrII	373417	-0.884557	-0.998645	-0.982209	-0.73585	-0.721537	-0.52204	-0.347115	-0.229666	-0.368487	-0.023749	1.00E-03	3.43E-04	9.26E-02	6.99E-01	48.6559617712055	-0.896474	-0.896474	-0.896474	-0.89709	-0.881199	-0.830885	-0.750471	-0.458755	-0.189752	0.028613
chrVI	Peak372	32223	chrVI	32294	-1.420054	-1.511319	-1.480902	-0.942367	-1.100729	-0.765369	-0.498619	-0.334496	-0.511948	-0.007929	2.00E-03	3.41E-04	1.48E-01	5.72E-01	48.9095469772775	-1.319107	-1.319107	-1.319107	-1.320076	-1.295115	-1.216695	-1.093181	-0.659635	-0.272555	0.038098
chrXVI	Peak376	369661	chrXVI	369851	-1.388284	-1.30994	-1.687068	-0.994449	-1.156017	-0.697713	-0.358118	-0.313923	-0.35841	-0.145165	4.00E-03	3.37E-04	2.00E-01	5.71E-01	49.4606660590918	-1.323876	-1.323876	-1.323876	-1.324839	-1.300027	-1.222	-1.098999	-0.666326	-0.27894	0.03266
chrXVI	Peak429	412056	chrXVI	411946	-0.883003	-1.053749	-1.025602	-0.603915	-0.799863	-0.462597	-0.350562	-0.283463	-0.318507	-0.025993	1.00E-03	3.43E-04	9.46E-02	7.04E-01	48.596801377972	-0.88023	-0.88023	-0.88023	-0.880834	-0.865247	-0.81589	-0.736977	-0.450481	-0.1861	0.028539
chrXIV	Peak454	51809	chrXIV	52050	-1.015483	-0.98782	-1.433168	-0.731187	-0.811481	-0.681378	-0.489347	-0.37578	-0.204889	-0.097744	2.00E-03	3.40E-04	8.12E-02	6.60E-01	48.9569573368512	-1.020614	-1.020614	-1.020614	-1.021324	-1.003009	-0.945109	-0.85287	-0.520713	-0.216557	0.029871
chrXIV	Peak562	335084	chrXIV	335344	-0.340283	-0.531618	-0.322096	-0.316387	-0.353313	-0.100884	-0.056104	0.02628	-0.235015	-0.091854	5.00E-04	3.41E-04	9.05E-02	8.71E-01	48.9442912161834	-0.374893	-0.374893	-0.374893	-0.375136	-0.368857	-0.348853	-0.316534	-0.196216	-0.082203	0.0114
chrII	Peak749	371079	chrII	371013	-0.277577	-0.548481	-0.249525	-0.231355	-0.20083	-0.128481	-0.169113	-0.12009	-0.208808	0.049743	5.00E-04	3.38E-04	4.64E-02	8.89E-01	49.3145815623234	-0.321152	-0.321152	-0.321152	-0.321358	-0.316032	-0.299051	-0.271583	-0.169021	-0.07147	0.008816
chrX	Peak026	160166	chrX	160106	-1.647232	-1.864639	-1.820319	-1.206655	-1.209188	-0.794597	-0.445606	-0.691387	-0.477356	-0.01199	4.00E-03	3.33E-04	1.94E-01	4.93E-01	50.099321905678	-1.610131	-1.610131	-1.610131	-1.611364	-1.579666	-1.480622	-1.326436	-0.798377	-0.337159	0.030991
chrIV	Peak044	1278787	chrIV	1278906	-1.25382	-1.280128	-1.268259	-0.964003	-0.819161	-0.587748	-0.16238	-0.236051	-0.423509	-0.147788	5.00E-04	3.31E-04	2.71E-01	6.11E-01	50.3995779337746	-1.185336	-1.185336	-1.185336	-1.186161	-1.164891	-1.097681	-0.990955	-0.609171	-0.261235	0.021092
chrIV	Peak122	1259740	chrIV	1259210	-1.770086	-1.719153	-2.114993	-1.412763	-1.280382	-0.933545	-0.498451	-0.390037	-0.644973	-0.039901	2.00E-03	3.32E-04	2.35E-01	4.63E-01	50.1973408059103	-1.732936	-1.732936	-1.732936	-1.734301	-1.699233	-1.590061	-1.421234	-0.850971	-0.359188	0.031659
chrXVI	Peak162	829242	chrXVI	829209	-1.276064	-1.996625	-1.506402	-1.116819	-1.017084	-0.704548	-0.4383	-0.543815	-0.442431	-0.040575	2.00E-03	3.32E-04	1.89E-01	5.39E-01	50.2188335892485	-1.437718	-1.437718	-1.437718	-1.438774	-1.411589	-1.32622	-1.192136	-0.724079	-0.307729	0.026909
chrXI	Peak266	258472	chrXI	258258	-1.782042	-2.317107	-2.088552	-1.313861	-1.22067	-0.889305	-0.549786	-0.588098	-0.553034	-0.034065	2.00E-03	3.33E-04	2.27E-01	4.40E-01	50.0064108218674	-1.825209	-1.825209	-1.825209	-1.826688	-1.788749	-1.671062	-1.490148	-0.886501	-0.371814	0.035465
chrXI	Peak268	99855	chrXI	99825	-1.789513	-2.204351	-1.698493	-1.244801	-1.120914	-0.650626	-0.490456	-0.351257	-0.687844	-0.038804	1.00E-03	3.31E-04	3.18E-01	4.72E-01	50.2901136073782	-1.693941	-1.693941	-1.693941	-1.69526	-1.661365	-1.555689	-1.391871	-0.835709	-0.353783	0.029949
chrIV	Peak298	1279482	chrIV	1278906	-1.25382	-1.280128	-1.268259	-0.964003	-0.819161	-0.587748	-0.16238	-0.236051	-0.423509	-0.147788	5.00E-04	3.31E-04	2.71E-01	6.11E-01	50.3995779337746	-1.185336	-1.185336	-1.185336	-1.186161	-1.164891	-1.097681	-0.990955	-0.609171	-0.261235	0.021092
chrVIII	Peak303	236211	chrVIII	236214	-0.519246	-0.919112	-0.449059	-0.538724	-0.473191	-0.284001	-0.232683	-0.307269	-0.178189	-0.023717	2.00E-03	3.35E-04	6.98E-02	7.97E-01	49.8091859893932	-0.595385	-0.595385	-0.595385	-0.595771	-0.585797	-0.554035	-0.502814	-0.312932	-0.13357	0.013826
chrVII	Peak384	958608	chrVII	958475	-0.701194	-0.959105	-0.660687	-0.459533	-0.559564	-0.281381	-0.134327	-0.148045	-0.294686	-0.095393	1.00E-03	3.30E-04	1.43E-01	7.67E-01	50.4687894445133	-0.684296	-0.684296	-0.684296	-0.684738	-0.673316	-0.636936	-0.57831	-0.361273	-0.156374	0.012244
chrX	Peak412	669328	chrX	669545	-1.000239	-1.212496	-1.342141	-0.737758	-0.801847	-0.650414	-0.473496	-0.344541	-0.407198	0.003032	2.00E-03	3.37E-04	1.00E-01	6.50E-01	49.5161823340324	-1.054734	-1.054734	-1.054734	-1.055464	-1.036638	-0.977095	-0.882254	-0.540735	-0.227778	0.026189
chrXVI	Peak445	747163	chrXVI	747050	-1.158216	-1.115197	-1.247024	-0.692138	-0.922758	-0.562027	-0.418812	-0.254795	-0.340658	-0.091751	4.00E-03	3.34E-04	1.24E-01	6.55E-01	49.943863097878	-1.036565	-1.036565	-1.036565	-1.037275	-1.018975	-0.961032	-0.868614	-0.534722	-0.227559	0.02233
chrIV	Peak449	575975	chrIV	575889	-0.874559	-0.75188	-0.950843	-0.521709	-0.640397	-0.386985	-0.310325	-0.211464	-0.137985	-0.182622	4.00E-03	3.33E-04	1.01E-01	7.41E-01	50.0560778239862	-0.765421	-0.765421	-0.765421	-0.765925	-0.752932	-0.711618	-0.645207	-0.400834	-0.171717	0.016121
chrIX	Peak617	389141	chrIX	388927	-0.452892	-0.785524	-0.7023	-0.53218	-0.591685	-0.130519	-0.057095	-0.080246	-0.365798	-0.068004	5.00E-04	3.34E-04	1.83E-01	7.91E-01	49.9459734405294	-0.612186	-0.612186	-0.612186	-0.612583	-0.602338	-0.56971	-0.517099	-0.322094	-0.137891	0.013537
chrII	Peak623	704198	chrII	704304	-0.264799	-0.340589	-0.447049	-0.207471	-0.318936	-0.23374	-0.229961	-0.169814	-0.086309	0.011824	4.00E-03	3.36E-04	1.15E-02	8.92E-01	49.6310329746598	-0.312209	-0.312209	-0.312209	-0.312408	-0.307264	-0.290853	-0.264292	-0.16496	-0.07028	0.007773
chrXVI	Peak146	921319	chrXVI	921293	-1.170446	-1.998177	-1.214647	-1.131005	-0.882597	-0.479356	-0.374967	-0.328306	-0.524943	-0.073923	5.00E-04	3.28E-04	2.79E-01	5.67E-01	50.7863917253935	-1.338181	-1.338181	-1.338181	-1.339134	-1.3146	-1.237285	-1.115178	-0.683605	-0.294787	0.019592
chrX	Peak161	690709	chrX	690583	-1.444648	-1.618163	-1.65324	-1.014116	-1.10245	-0.7792	-0.504063	-0.377051	-0.387135	-0.130855	5.00E-04	3.27E-04	1.65E-01	5.47E-01	50.965843507135	-1.409097	-1.409097	-1.409097	-1.410112	-1.383992	-1.301792	-1.172331	-0.717551	-0.310178	0.018607
chrVII	Peak218	547569	chrVII	547641	-1.140255	-1.529367	-1.198266	-0.958475	-0.836248	-0.455545	-0.321562	-0.246002	-0.492481	-0.10098	4.00E-03	3.24E-04	2.45E-01	6.09E-01	51.4710053018224	-1.192226	-1.192226	-1.192226	-1.193041	-1.172041	-1.105569	-0.999844	-0.620076	-0.272095	0.011517
chrV	Peak259	69199	chrV	69277	-1.410412	-1.832086	-1.648913	-1.129248	-1.10174	-0.5056	-0.41629	-0.272233	-0.596777	-0.08825	4.00E-03	3.29E-04	3.11E-01	5.28E-01	50.7211379226428	-1.480864	-1.480864	-1.480864	-1.481953	-1.453956	-1.366055	-1.228142	-0.747743	-0.321041	0.022084
chrIII	Peak296	238763	chrIII	238425	-1.065938	-0.935616	-1.490695	-1.015589	-0.705158	-0.684155	-0.507316	-0.248753	-0.377698	-0.094349	5.00E-04	3.29E-04	1.27E-01	6.33E-01	50.7052286014808	-1.111735	-1.111735	-1.111735	-1.112495	-1.092909	-1.030895	-0.932105	-0.576072	-0.249045	0.017304
chrIV	Peak333	974428	chrIV	974385	-1.313371	-1.409344	-1.416179	-0.794983	-1.143033	-0.699147	-0.464754	-0.421751	-0.348959	-0.082712	2.00E-03	3.26E-04	1.21E-01	6.04E-01	51.1462854345301	-1.209298	-1.209298	-1.209298	-1.210132	-1.188639	-1.120666	-1.012684	-0.625925	-0.272697	0.014626
chrXV	Peak357	558845	chrXV	558801	-1.577867	-1.486892	-1.839864	-1.120777	-1.137728	-0.797719	-0.410028	-0.352939	-0.51074	-0.089859	5.00E-04	3.29E-04	2.18E-01	5.27E-01	50.6414755710586	-1.483025	-1.483025	-1.483025	-1.484117	-1.456026	-1.367843	-1.229525	-0.747999	-0.320579	0.022984
chrXIV	Peak383	107367	chrXIV	107548	-0.258683	-0.440545	-0.34748	-0.294043	-0.354132	0.05751	-0.193559	0.060982	-0.292114	-0.035936	1.00E-03	3.26E-04	1.07E-01	8.85E-01	51.1851145497271	-0.333573	-0.333573	-0.333573	-0.33378	-0.328435	-0.311344	-0.283625	-0.179347	-0.079106	0.004146
chrXI	Peak397	642516	chrXI	642577	-1.172401	-1.158203	-1.353675	-0.823643	-0.929015	-0.602133	-0.382787	-0.304285	-0.414739	-0.074827	5.00E-04	3.24E-04	1.39E-01	6.32E-01	51.3792450046015	-1.113988	-1.113988	-1.113988	-1.114741	-1.09535	-1.033886	-0.935869	-0.581646	-0.255108	0.01161
chrXIII	Peak409	859099	chrXIII	859139	-1.196581	-1.476341	-1.49542	-0.686002	-0.94165	-0.710679	-0.410657	-0.285404	-0.556802	-0.005252	2.00E-03	3.27E-04	1.83E-01	6.14E-01	50.963007176203	-1.174655	-1.174655	-1.174655	-1.175463	-1.154643	-1.088776	-0.984037	-0.608085	-0.264058	0.015883
chrXII	Peak435	157856	chrXII	158020	-1.509209	-1.576501	-1.859481	-1.034206	-1.150038	-0.916831	-0.519516	-0.518576	-0.465908	-0.041761	4.00E-03	3.26E-04	1.39E-01	5.32E-01	51.1496916185092	-1.463492	-1.463492	-1.463492	-1.464555	-1.437207	-1.351233	-1.216124	-0.743716	-0.322386	0.017232
chrXIII	Peak437	720776	chrXIII	721136	-1.35334	-1.184833	-1.605454	-0.934124	-1.038179	-0.79727	-0.465922	-0.423045	-0.396152	-0.059907	2.00E-03	3.27E-04	1.15E-01	5.92E-01	51.0309476161199	-1.248748	-1.248748	-1.248748	-1.249618	-1.227215	-1.156439	-1.044198	-0.643779	-0.279574	0.016134
chrXII	Peak514	593695	chrXII	592712	-0.191323	-0.481727	-0.05613	-0.260743	-0.245044	-0.2224	0.054391	-0.041869	-0.21984	0.020195	5.00E-04	3.27E-04	7.42E-02	9.17E-01	51.007614620741	-0.239387	-0.239387	-0.239387	-0.239535	-0.235704	-0.223448	-0.20356	-0.128649	-0.056557	0.003321
chrII	Peak607	251381	chrII	251712	-0.145038	-0.127233	-0.205719	0.076409	-0.119935	-0.048475	-0.001622	-0.134047	0.005129	0.00355	1.00E-03	3.25E-04	2.74E-02	9.67E-01	51.2277813585997	-0.096407	-0.096407	-0.096407	-0.096466	-0.094935	-0.090034	-0.082074	-0.052008	-0.022983	0.00117
chrVII	Peak019	291805	chrVII	291604	-1.849773	-1.903127	-2.119853	-1.41748	-1.429831	-0.984522	-0.620496	-0.497475	-0.635093	-0.040367	4.00E-03	3.23E-04	1.82E-01	4.46E-01	51.6550003848298	-1.799326	-1.799326	-1.799326	-1.80073	-1.764689	-1.652409	-1.47892	-0.893572	-0.388547	0.01396
chrXIV	Peak020	241565	chrXIV	241436	-1.756914	-1.929883	-2.094412	-1.146338	-1.261071	-1.066596	-0.500271	-0.632825	-0.647696	0.025233	1.00E-03	3.23E-04	1.89E-01	4.75E-01	51.5662048706756	-1.684706	-1.684706	-1.684706	-1.685985	-1.653131	-1.550415	-1.390684	-0.844539	-0.367515	0.014322
chrV	Peak133	13432	chrV	13277	-1.720871	-1.834935	-1.901192	-1.242729	-1.302041	-0.965611	-0.509497	-0.496885	-0.456381	-0.118987	2.00E-03	3.21E-04	1.79E-01	4.83E-01	51.8632548528188	-1.650675	-1.650675	-1.650675	-1.651911	-1.620153	-1.520705	-1.365675	-0.8328	-0.3649	0.010567
chrXIII	Peak141	91739	chrXIII	91714	-2.008299	-2.630949	-2.05114	-1.420368	-1.420301	-0.958008	-0.484494	-0.528349	-0.74666	-0.026619	2.00E-03	3.23E-04	2.92E-01	4.08E-01	51.6673305918648	-1.964497	-1.964497	-1.964497	-1.9661	-1.925009	-1.797757	-1.603166	-0.960265	-0.416052	0.014762
chrIV	Peak148	1062965	chrIV	1062947	-1.683223	-1.645565	-1.734491	-1.09705	-1.141635	-0.879797	-0.549706	-0.374618	-0.483417	-0.105826	1.00E-03	3.23E-04	1.72E-01	5.18E-01	51.6082152021287	-1.51561	-1.51561	-1.51561	-1.516715	-1.488311	-1.399063	-1.259038	-0.771091	-0.337103	0.012665
chrIX	Peak177	248777	chrIX	248692	-1.305759	-1.833483	-1.397766	-1.141836	-0.964484	-0.573897	-0.299377	-0.367574	-0.602942	-0.061754	5.00E-04	3.20E-04	2.88E-01	5.50E-01	52.1555361536961	-1.398025	-1.398025	-1.398025	-1.399008	-1.373708	-1.293894	-1.167858	-0.722271	-0.320104	0.00619
chrIII	Peak219	68672	chrIII	68603	-1.102081	-1.457177	-1.113469	-0.681402	-0.7209	-0.475667	-0.348041	-0.325602	-0.483427	-0.030632	1.00E-03	3.19E-04	1.88E-01	6.48E-01	52.3210014825679	-1.062061	-1.062061	-1.062061	-1.06276	-1.044741	-0.987481	-0.895868	-0.562124	-0.251589	0.003518
chrXIV	Peak230	355596	chrXIV	355604	-1.762266	-2.469894	-2.016471	-1.339112	-1.096415	-0.825963	-0.526222	-0.630406	-0.750671	0.020154	4.00E-03	3.20E-04	2.80E-01	4.37E-01	52.0142356721326	-1.839448	-1.839448	-1.839448	-1.840889	-1.803904	-1.688762	-1.511148	-0.913855	-0.399907	0.009568
chrVII	Peak265	905605	chrVII	905642	-0.830951	-1.311895	-1.018126	-0.919626	-0.754747	-0.391014	-0.224491	-0.332588	-0.459593	-0.033545	5.00E-04	3.23E-04	1.97E-01	6.64E-01	51.6247922489298	-1.009152	-1.009152	-1.009152	-1.009818	-0.992622	-0.937992	-0.850535	-0.531611	-0.234792	0.008709
chrXVI	Peak386	645571	chrXVI	645473	-0.450808	-0.705051	-0.617633	-0.420225	-0.452976	-0.203074	-0.036161	-0.072781	-0.355385	-0.052616	5.00E-04	3.23E-04	1.40E-01	8.14E-01	51.6688682771439	-0.543666	-0.543666	-0.543666	-0.544005	-0.535247	-0.507259	-0.461958	-0.292354	-0.130055	0.004637
chrVII	Peak499	557798	chrVII	557626	-0.499949	-0.589474	-0.667386	-0.226664	-0.416058	-0.377701	-0.143767	-0.208508	-0.157468	-0.050945	1.00E-03	3.22E-04	5.88E-02	8.33E-01	51.825952695758	-0.486018	-0.486018	-0.486018	-0.486319	-0.478548	-0.453696	-0.413427	-0.262241	-0.117103	0.003554
chrXIII	Peak513	772650	chrXIII	772955	-0.836183	-1.027246	-1.346925	-0.753747	-0.833639	-0.686162	-0.385619	-0.215864	-0.407101	-0.061533	5.00E-04	3.23E-04	1.11E-01	6.75E-01	51.5944597043658	-0.973582	-0.973582	-0.973582	-0.974222	-0.957712	-0.905231	-0.821128	-0.513697	-0.226871	0.008651
chrXIV	Peak531	356643	chrXIV	355695	-1.951586	-2.473053	-2.054357	-1.402576	-1.186247	-0.890675	-0.601166	-0.691336	-0.713906	0.008275	1.00E-03	3.19E-04	2.43E-01	4.18E-01	52.221311830686	-1.919137	-1.919137	-1.919137	-1.920668	-1.88141	-1.759487	-1.572267	-0.948412	-0.415974	0.007132
chrXV	Peak776	903977	chrXV	903035	-0.592028	-0.448803	-0.824791	-0.316078	-0.609384	-0.467868	-0.321337	-0.163937	-0.224568	-0.009832	1.00E-03	3.21E-04	4.67E-02	8.17E-01	51.9385707980372	-0.533308	-0.533308	-0.533308	-0.533639	-0.525097	-0.497786	-0.453557	-0.287722	-0.128723	0.003421
chrXII	Peak078	728457	chrXII	728318	-1.103115	-1.344833	-1.165857	-0.957039	-0.771635	-0.589812	-0.380485	-0.366263	-0.39803	-0.088423	5.00E-04	3.17E-04	1.43E-01	6.25E-01	52.5476078699922	-1.136044	-1.136044	-1.136044	-1.136798	-1.117365	-1.055675	-0.957182	-0.600111	-0.269442	0.001808
chrI	Peak085	68442	chrI	68319	-1.42383	-2.170393	-1.618425	-1.20247	-1.145386	-0.717544	-0.497493	-0.462473	-0.525057	-0.110016	2.00E-03	3.12E-04	2.20E-01	5.06E-01	53.4118187963454	-1.561608	-1.561608	-1.561608	-1.562721	-1.534094	-1.443965	-1.302406	-0.807619	-0.365461	-0.007278
chrIV	Peak091	1116995	chrIV	1116897	-1.257562	-1.658946	-1.577615	-0.954404	-1.060476	-0.756449	-0.57761	-0.344477	-0.470844	-0.089781	2.00E-03	3.17E-04	1.43E-01	5.68E-01	52.5715256635263	-1.334598	-1.334598	-1.334598	-1.335517	-1.311849	-1.237019	-1.118444	-0.695917	-0.311393	0.001851
chrXIII	Peak103	650988	chrXIII	650958	-1.752975	-1.944124	-2.000274	-1.257874	-1.390034	-1.00878	-0.649879	-0.417431	-0.564607	-0.113479	2.00E-03	3.13E-04	1.71E-01	4.69E-01	53.2959664653252	-1.707602	-1.707602	-1.707602	-1.708866	-1.676403	-1.574652	-1.416085	-0.871129	-0.392034	-0.00644
chrIV	Peak142	358263	chrIV	358365	-1.649108	-1.877876	-1.634345	-1.085954	-1.1887	-0.850834	-0.597415	-0.372748	-0.509158	-0.127253	2.00E-03	3.12E-04	1.74E-01	5.14E-01	53.4327781453953	-1.531033	-1.531033	-1.531033	-1.532116	-1.504251	-1.416448	-1.27833	-0.79395	-0.359662	-0.007389
chrXV	Peak213	514546	chrXV	514401	-1.704676	-1.719685	-2.036396	-1.227983	-1.223542	-0.891699	-0.495917	-0.403737	-0.471681	-0.176178	5.00E-04	3.13E-04	2.21E-01	4.85E-01	53.3021877989587	-1.642627	-1.642627	-1.642627	-1.643823	-1.613082	-1.516539	-1.365558	-0.842782	-0.37989	-0.006314
chrX	Peak257	294440	chrX	294411	-1.195208	-1.254302	-1.456994	-0.921484	-0.923859	-0.719296	-0.50155	-0.438934	-0.39494	-0.074492	2.00E-03	3.12E-04	9.96E-02	6.08E-01	53.4291810097303	-1.194182	-1.194182	-1.194182	-1.194971	-1.174657	-1.110148	-1.007221	-0.634512	-0.289449	-0.005926
chrI	Peak314	48366	chrI	48119	-1.310458	-1.32793	-1.66499	-1.187697	-0.869855	-0.781806	-0.526263	-0.387393	-0.447375	-0.116661	1.00E-03	3.12E-04	1.51E-01	5.60E-01	53.348663605307	-1.362267	-1.362267	-1.362267	-1.363198	-1.33924	-1.26344	-1.143308	-0.714948	-0.324545	-0.005856
chrVII	Peak329	1060195	chrVII	1060414	-1.703904	-1.541641	-1.991066	-1.101878	-1.2286	-1.037842	-0.569627	-0.434746	-0.444241	-0.134058	2.00E-03	3.15E-04	1.51E-01	5.10E-01	52.9492185224838	-1.548025	-1.548025	-1.548025	-1.549134	-1.52061	-1.430845	-1.289882	-0.797445	-0.357812	-0.002101
chrXI	Peak355	164713	chrXI	165159	-1.199494	-1.418217	-1.332447	-0.874852	-0.920049	-0.633287	-0.398764	-0.270426	-0.445439	-0.125975	4.00E-03	3.13E-04	1.72E-01	6.09E-01	53.2786396130522	-1.190992	-1.190992	-1.190992	-1.19178	-1.171478	-1.107019	-1.004183	-0.631933	-0.287472	-0.004585
chrXI	Peak368	166116	chrXI	165159	-1.199494	-1.418217	-1.332447	-0.874852	-0.920049	-0.633287	-0.398764	-0.270426	-0.445439	-0.125975	4.00E-03	3.13E-04	1.72E-01	6.09E-01	53.2786396130522	-1.190992	-1.190992	-1.190992	-1.19178	-1.171478	-1.107019	-1.004183	-0.631933	-0.287472	-0.004585
